count,date,time,team,timestamp,seconds_after_start,success,person,treatment
83,2024-11-01,16:47:22.631,vw,2024-11-01 16:47:22.631,4342.631,False,v,0.0
84,2024-11-01,16:47:22.793,vw,2024-11-01 16:47:22.793,4342.793,False,v,0.0
85,2024-11-01,16:47:22.943,vw,2024-11-01 16:47:22.943,4342.943,False,v,0.0
22,2024-11-01,16:47:37.252,vw,2024-11-01 16:47:37.252,4357.252,True,v,0.0
23,2024-11-01,16:48:05.080,vw,2024-11-01 16:48:05.080,4385.08,True,v,0.0
86,2024-11-01,16:48:13.562,vw,2024-11-01 16:48:13.562,4393.562,False,v,0.0
87,2024-11-01,16:48:18.327,vw,2024-11-01 16:48:18.327,4398.327,False,v,0.0
88,2024-11-01,16:48:22.125,vw,2024-11-01 16:48:22.125,4402.125,False,v,0.0
89,2024-11-01,16:48:22.674,vw,2024-11-01 16:48:22.674,4402.674,False,v,0.0
90,2024-11-01,16:49:03.860,vw,2024-11-01 16:49:03.860,4443.86,False,v,0.0
91,2024-11-01,16:49:04.497,vw,2024-11-01 16:49:04.497,4444.497,False,v,0.0
92,2024-11-01,16:49:41.548,vw,2024-11-01 16:49:41.548,4481.548,False,v,0.0
24,2024-11-01,16:50:09.151,vw,2024-11-01 16:50:09.151,4509.151,True,v,0.0
93,2024-11-01,16:50:09.759,vw,2024-11-01 16:50:09.759,4509.759,False,v,0.0
94,2024-11-01,16:50:09.910,vw,2024-11-01 16:50:09.910,4509.91,False,v,0.0
95,2024-11-01,16:51:36.855,vw,2024-11-01 16:51:36.855,4596.855,False,v,1.0
96,2024-11-01,16:51:39.278,vw,2024-11-01 16:51:39.278,4599.278,False,v,1.0
97,2024-11-01,16:52:27.556,vw,2024-11-01 16:52:27.556,4647.556,False,v,1.0
98,2024-11-01,16:52:32.153,vw,2024-11-01 16:52:32.153,4652.153,False,v,1.0
99,2024-11-01,16:53:00.268,vw,2024-11-01 16:53:00.268,4680.268,False,v,1.0
100,2024-11-01,16:53:24.773,vw,2024-11-01 16:53:24.773,4704.773,False,v,1.0
101,2024-11-01,16:53:25.106,vw,2024-11-01 16:53:25.106,4705.106,False,v,1.0
25,2024-11-01,16:53:48.493,vw,2024-11-01 16:53:48.493,4728.493,True,v,1.0
26,2024-11-01,16:53:48.858,vw,2024-11-01 16:53:48.858,4728.858,True,v,1.0
102,2024-11-01,16:54:02.582,vw,2024-11-01 16:54:02.582,4742.582,False,v,1.0
103,2024-11-01,16:54:02.686,vw,2024-11-01 16:54:02.686,4742.686,False,v,1.0
104,2024-11-01,16:54:17.192,vw,2024-11-01 16:54:17.192,4757.192,False,v,1.0
27,2024-11-01,16:54:37.643,vw,2024-11-01 16:54:37.643,4777.643,True,v,1.0
28,2024-11-01,16:56:15.537,vw,2024-11-01 16:56:15.537,4875.537,True,v,1.0
29,2024-11-01,16:57:14.490,vw,2024-11-01 16:57:14.490,4934.49,True,v,1.0
105,2024-11-01,16:57:33.809,vw,2024-11-01 16:57:33.809,4953.809,False,v,1.0
106,2024-11-01,16:57:39.197,vw,2024-11-01 16:57:39.197,4959.197,False,v,1.0
107,2024-11-01,16:57:54.871,vw,2024-11-01 16:57:54.871,4974.871,False,v,1.0
108,2024-11-01,16:57:56.424,vw,2024-11-01 16:57:56.424,4976.424,False,v,1.0
109,2024-11-01,16:58:38.720,vw,2024-11-01 16:58:38.720,5018.72,False,v,1.0
110,2024-11-01,16:58:38.875,vw,2024-11-01 16:58:38.875,5018.875,False,v,1.0
30,2024-11-01,16:59:14.963,vw,2024-11-01 16:59:14.963,5054.963,True,v,1.0
31,2024-11-01,16:59:15.492,vw,2024-11-01 16:59:15.492,5055.492,True,v,1.0
111,2024-11-01,16:59:27.007,vw,2024-11-01 16:59:27.007,5067.007,False,v,1.0
112,2024-11-01,16:59:39.310,vw,2024-11-01 16:59:39.310,5079.31,False,v,1.0
113,2024-11-01,16:59:39.461,vw,2024-11-01 16:59:39.461,5079.461,False,v,1.0
114,2024-11-01,17:00:00.062,vw,2024-11-01 17:00:00.062,5100.062,False,v,1.0
115,2024-11-01,17:00:00.196,vw,2024-11-01 17:00:00.196,5100.196,False,v,1.0
116,2024-11-01,17:00:00.312,vw,2024-11-01 17:00:00.312,5100.312,False,v,1.0
117,2024-11-01,17:00:01.878,vw,2024-11-01 17:00:01.878,5101.878,False,v,1.0
1,2024-11-01,16:09:44.821,vw,2024-11-01 16:09:44.821,2084.821,False,w,0.0
2,2024-11-01,16:09:49.916,vw,2024-11-01 16:09:49.916,2089.916,False,w,0.0
3,2024-11-01,16:09:56.280,vw,2024-11-01 16:09:56.280,2096.28,False,w,1.0
4,2024-11-01,16:09:56.472,vw,2024-11-01 16:09:56.472,2096.472,False,w,1.0
5,2024-11-01,16:09:56.630,vw,2024-11-01 16:09:56.630,2096.63,False,w,1.0
6,2024-11-01,16:10:06.664,vw,2024-11-01 16:10:06.664,2106.664,False,w,1.0
7,2024-11-01,16:10:10.558,vw,2024-11-01 16:10:10.558,2110.558,False,w,1.0
8,2024-11-01,16:10:10.816,vw,2024-11-01 16:10:10.816,2110.816,False,w,1.0
9,2024-11-01,16:10:24.261,vw,2024-11-01 16:10:24.261,2124.261,True,w,1.0
10,2024-11-01,16:10:24.486,vw,2024-11-01 16:10:24.486,2124.486,True,w,1.0
11,2024-11-01,16:10:26.863,vw,2024-11-01 16:10:26.863,2126.863,False,w,1.0
12,2024-11-01,16:10:37.762,vw,2024-11-01 16:10:37.762,2137.762,False,w,1.0
13,2024-11-01,16:10:39.489,vw,2024-11-01 16:10:39.489,2139.489,False,w,1.0
14,2024-11-01,16:10:39.748,vw,2024-11-01 16:10:39.748,2139.748,False,w,1.0
15,2024-11-01,16:10:40.256,vw,2024-11-01 16:10:40.256,2140.256,False,w,1.0
16,2024-11-01,16:10:48.120,vw,2024-11-01 16:10:48.120,2148.12,False,w,1.0
17,2024-11-01,16:10:48.299,vw,2024-11-01 16:10:48.299,2148.299,False,w,1.0
18,2024-11-01,16:11:28.823,vw,2024-11-01 16:11:28.823,2188.823,True,w,1.0
19,2024-11-01,16:11:59.127,vw,2024-11-01 16:11:59.127,2219.127,True,w,1.0
20,2024-11-01,16:12:02.633,vw,2024-11-01 16:12:02.633,2222.633,True,w,1.0
21,2024-11-01,16:12:11.523,vw,2024-11-01 16:12:11.523,2231.523,False,w,1.0
22,2024-11-01,16:12:11.731,vw,2024-11-01 16:12:11.731,2231.731,False,w,1.0
23,2024-11-01,16:12:11.890,vw,2024-11-01 16:12:11.890,2231.89,False,w,1.0
24,2024-11-01,16:12:13.116,vw,2024-11-01 16:12:13.116,2233.116,False,w,1.0
25,2024-11-01,16:12:26.986,vw,2024-11-01 16:12:26.986,2246.986,False,w,1.0
26,2024-11-01,16:12:27.160,vw,2024-11-01 16:12:27.160,2247.16,False,w,1.0
27,2024-11-01,16:12:30.771,vw,2024-11-01 16:12:30.771,2250.771,False,w,1.0
28,2024-11-01,16:12:36.851,vw,2024-11-01 16:12:36.851,2256.851,False,w,1.0
29,2024-11-01,16:12:37.026,vw,2024-11-01 16:12:37.026,2257.026,False,w,1.0
30,2024-11-01,16:12:56.967,vw,2024-11-01 16:12:56.967,2276.967,False,w,1.0
31,2024-11-01,16:12:57.142,vw,2024-11-01 16:12:57.142,2277.142,False,w,1.0
32,2024-11-01,16:12:57.333,vw,2024-11-01 16:12:57.333,2277.333,False,w,1.0
33,2024-11-01,16:12:57.658,vw,2024-11-01 16:12:57.658,2277.658,False,w,1.0
34,2024-11-01,16:13:43.549,vw,2024-11-01 16:13:43.549,2323.549,False,w,1.0
35,2024-11-01,16:13:43.728,vw,2024-11-01 16:13:43.728,2323.728,False,w,1.0
36,2024-11-01,16:13:43.954,vw,2024-11-01 16:13:43.954,2323.954,False,w,1.0
37,2024-11-01,16:13:56.155,vw,2024-11-01 16:13:56.155,2336.155,False,w,1.0
38,2024-11-01,16:14:08.455,vw,2024-11-01 16:14:08.455,2348.455,False,w,1.0
39,2024-11-01,16:14:12.867,vw,2024-11-01 16:14:12.867,2352.867,False,w,1.0
40,2024-11-01,16:14:13.025,vw,2024-11-01 16:14:13.025,2353.025,False,w,1.0
41,2024-11-01,16:14:22.359,vw,2024-11-01 16:14:22.359,2362.359,True,w,1.0
42,2024-11-01,16:14:52.498,vw,2024-11-01 16:14:52.498,2392.498,True,w,1.0
43,2024-11-01,16:15:00.787,vw,2024-11-01 16:15:00.787,2400.787,False,w,1.0
44,2024-11-01,16:15:00.946,vw,2024-11-01 16:15:00.946,2400.946,False,w,1.0
45,2024-11-01,16:15:13.081,vw,2024-11-01 16:15:13.081,2413.081,False,w,1.0
46,2024-11-01,16:15:16.642,vw,2024-11-01 16:15:16.642,2416.642,False,w,1.0
47,2024-11-01,16:15:34.862,vw,2024-11-01 16:15:34.862,2434.862,True,w,1.0
48,2024-11-01,16:15:35.036,vw,2024-11-01 16:15:35.036,2435.036,False,w,1.0
49,2024-11-01,16:15:45.002,vw,2024-11-01 16:15:45.002,2445.002,True,w,1.0
50,2024-11-01,16:15:47.124,vw,2024-11-01 16:15:47.124,2447.124,False,w,1.0
51,2024-11-01,16:15:59.551,vw,2024-11-01 16:15:59.551,2459.551,True,w,1.0
52,2024-11-01,16:16:28.698,vw,2024-11-01 16:16:28.698,2488.698,False,w,1.0
53,2024-11-01,16:16:47.021,vw,2024-11-01 16:16:47.021,2507.021,False,w,1.0
54,2024-11-01,16:16:47.234,vw,2024-11-01 16:16:47.234,2507.234,False,w,1.0
55,2024-11-01,16:16:58.851,vw,2024-11-01 16:16:58.851,2518.851,False,w,1.0
56,2024-11-01,16:16:59.125,vw,2024-11-01 16:16:59.125,2519.125,True,w,1.0
57,2024-11-01,16:17:28.666,vw,2024-11-01 16:17:28.666,2548.666,True,w,1.0
58,2024-11-01,16:17:40.241,vw,2024-11-01 16:17:40.241,2560.241,False,w,1.0
59,2024-11-01,16:18:12.275,vw,2024-11-01 16:18:12.275,2592.275,False,w,1.0
60,2024-11-01,16:18:26.940,vw,2024-11-01 16:18:26.940,2606.94,False,w,1.0
61,2024-11-01,16:18:54.901,vw,2024-11-01 16:18:54.901,2634.901,False,w,1.0
62,2024-11-01,16:18:55.054,vw,2024-11-01 16:18:55.054,2635.054,False,w,1.0
63,2024-11-01,16:18:55.195,vw,2024-11-01 16:18:55.195,2635.195,False,w,1.0
64,2024-11-01,16:18:55.322,vw,2024-11-01 16:18:55.322,2635.322,False,w,1.0
65,2024-11-01,16:19:15.057,vw,2024-11-01 16:19:15.057,2655.057,False,w,1.0
66,2024-11-01,16:19:19.786,vw,2024-11-01 16:19:19.786,2659.786,False,w,1.0
67,2024-11-01,16:20:50.831,vw,2024-11-01 16:20:50.831,2750.831,True,w,0.0
68,2024-11-01,16:21:01.860,vw,2024-11-01 16:21:01.860,2761.86,False,w,0.0
69,2024-11-01,16:21:02.035,vw,2024-11-01 16:21:02.035,2762.035,False,w,0.0
70,2024-11-01,16:21:51.636,vw,2024-11-01 16:21:51.636,2811.636,False,w,0.0
71,2024-11-01,16:22:00.652,vw,2024-11-01 16:22:00.652,2820.652,False,w,0.0
72,2024-11-01,16:22:27.840,vw,2024-11-01 16:22:27.840,2847.84,True,w,0.0
73,2024-11-01,16:22:28.366,vw,2024-11-01 16:22:28.366,2848.366,False,w,0.0
74,2024-11-01,16:23:32.736,vw,2024-11-01 16:23:32.736,2912.736,False,w,0.0
75,2024-11-01,16:23:42.388,vw,2024-11-01 16:23:42.388,2922.388,False,w,0.0
76,2024-11-01,16:23:42.565,vw,2024-11-01 16:23:42.565,2922.565,False,w,0.0
77,2024-11-01,16:23:42.723,vw,2024-11-01 16:23:42.723,2922.723,False,w,0.0
78,2024-11-01,16:23:57.093,vw,2024-11-01 16:23:57.093,2937.093,False,w,0.0
79,2024-11-01,16:23:57.272,vw,2024-11-01 16:23:57.272,2937.272,False,w,0.0
80,2024-11-01,16:24:17.191,vw,2024-11-01 16:24:17.191,2957.191,False,w,0.0
81,2024-11-01,16:24:25.752,vw,2024-11-01 16:24:25.752,2965.752,True,w,0.0
82,2024-11-01,16:24:39.295,vw,2024-11-01 16:24:39.295,2979.295,False,w,0.0
83,2024-11-01,16:24:39.454,vw,2024-11-01 16:24:39.454,2979.454,False,w,0.0
84,2024-11-01,16:24:42.131,vw,2024-11-01 16:24:42.131,2982.131,False,w,0.0
85,2024-11-01,16:24:42.340,vw,2024-11-01 16:24:42.340,2982.34,False,w,0.0
86,2024-11-01,16:25:05.817,vw,2024-11-01 16:25:05.817,3005.817,False,w,0.0
87,2024-11-01,16:25:08.777,vw,2024-11-01 16:25:08.777,3008.777,False,w,0.0
88,2024-11-01,16:25:34.405,vw,2024-11-01 16:25:34.405,3034.405,False,w,0.0
89,2024-11-01,16:25:44.405,vw,2024-11-01 16:25:44.405,3044.405,False,w,0.0
90,2024-11-01,16:26:43.529,vw,2024-11-01 16:26:43.529,3103.529,True,w,0.0
91,2024-11-01,16:26:48.766,vw,2024-11-01 16:26:48.766,3108.766,False,w,0.0
92,2024-11-01,16:27:08.807,vw,2024-11-01 16:27:08.807,3128.807,False,w,0.0
93,2024-11-01,16:27:59.768,vw,2024-11-01 16:27:59.768,3179.768,False,w,0.0
94,2024-11-01,16:28:16.159,vw,2024-11-01 16:28:16.159,3196.159,False,w,0.0
95,2024-11-01,16:28:16.336,vw,2024-11-01 16:28:16.336,3196.336,True,w,0.0
96,2024-11-01,16:28:16.342,vw,2024-11-01 16:28:16.342,3196.342,True,w,0.0
97,2024-11-01,16:28:28.028,vw,2024-11-01 16:28:28.028,3208.028,True,w,0.0
98,2024-11-01,16:28:37.534,vw,2024-11-01 16:28:37.534,3217.534,False,w,0.0
99,2024-11-01,16:29:41.984,vw,2024-11-01 16:29:41.984,3281.984,False,w,0.0
100,2024-11-01,16:29:42.193,vw,2024-11-01 16:29:42.193,3282.193,True,w,0.0
101,2024-11-01,16:29:46.144,vw,2024-11-01 16:29:46.144,3286.144,False,w,0.0
102,2024-11-01,16:32:00.988,vw,2024-11-01 16:32:00.988,3420.988,False,w,1.0
103,2024-11-01,16:32:01.163,vw,2024-11-01 16:32:01.163,3421.163,False,w,1.0
104,2024-11-01,16:32:06.425,vw,2024-11-01 16:32:06.425,3426.425,False,w,1.0
105,2024-11-01,16:33:20.358,vw,2024-11-01 16:33:20.358,3500.358,False,w,1.0
106,2024-11-01,16:33:33.064,vw,2024-11-01 16:33:33.064,3513.064,False,w,1.0
107,2024-11-01,16:33:33.243,vw,2024-11-01 16:33:33.243,3513.243,False,w,1.0
108,2024-11-01,16:34:12.081,vw,2024-11-01 16:34:12.081,3552.081,True,w,1.0
109,2024-11-01,16:35:05.316,vw,2024-11-01 16:35:05.316,3605.316,True,w,1.0
110,2024-11-01,16:35:15.847,vw,2024-11-01 16:35:15.847,3615.847,False,w,1.0
111,2024-11-01,16:35:44.765,vw,2024-11-01 16:35:44.765,3644.765,False,w,1.0
112,2024-11-01,16:35:44.941,vw,2024-11-01 16:35:44.941,3644.941,False,w,1.0
113,2024-11-01,16:36:00.828,vw,2024-11-01 16:36:00.828,3660.828,False,w,1.0
114,2024-11-01,16:36:00.986,vw,2024-11-01 16:36:00.986,3660.986,True,w,1.0
115,2024-11-01,16:36:01.145,vw,2024-11-01 16:36:01.145,3661.145,True,w,1.0
116,2024-11-01,16:37:13.463,vw,2024-11-01 16:37:13.463,3733.463,False,w,1.0
117,2024-11-01,16:37:13.588,vw,2024-11-01 16:37:13.588,3733.588,False,w,1.0
118,2024-11-01,16:38:36.695,vw,2024-11-01 16:38:36.695,3816.695,False,w,1.0
119,2024-11-01,16:39:33.993,vw,2024-11-01 16:39:33.993,3873.993,False,w,1.0
120,2024-11-01,16:39:43.292,vw,2024-11-01 16:39:43.292,3883.292,False,w,1.0
121,2024-11-01,16:39:52.591,vw,2024-11-01 16:39:52.591,3892.591,True,w,1.0
122,2024-11-01,16:39:54.792,vw,2024-11-01 16:39:54.792,3894.792,False,w,1.0
123,2024-11-01,16:41:12.945,vw,2024-11-01 16:41:12.945,3972.945,False,w,1.0
124,2024-11-01,16:41:47.111,vw,2024-11-01 16:41:47.111,4007.111,False,w,0.0
125,2024-11-01,16:41:53.509,vw,2024-11-01 16:41:53.509,4013.509,False,w,0.0
126,2024-11-01,16:41:54.017,vw,2024-11-01 16:41:54.017,4014.017,True,w,0.0
127,2024-11-01,16:41:58.555,vw,2024-11-01 16:41:58.555,4018.555,False,w,0.0
128,2024-11-01,16:42:17.040,vw,2024-11-01 16:42:17.040,4037.04,True,w,0.0
129,2024-11-01,16:43:03.304,vw,2024-11-01 16:43:03.304,4083.304,False,w,0.0
130,2024-11-01,16:43:03.563,vw,2024-11-01 16:43:03.563,4083.563,False,w,0.0
131,2024-11-01,16:43:03.889,vw,2024-11-01 16:43:03.889,4083.889,False,w,0.0
132,2024-11-01,16:43:15.924,vw,2024-11-01 16:43:15.924,4095.924,False,w,0.0
133,2024-11-01,16:43:54.286,vw,2024-11-01 16:43:54.286,4134.286,False,w,0.0
134,2024-11-01,16:43:54.411,vw,2024-11-01 16:43:54.411,4134.411,False,w,0.0
135,2024-11-01,16:44:19.773,vw,2024-11-01 16:44:19.773,4159.773,False,w,0.0
136,2024-11-01,16:44:19.964,vw,2024-11-01 16:44:19.964,4159.964,False,w,0.0
137,2024-11-01,16:44:20.190,vw,2024-11-01 16:44:20.190,4160.19,True,w,0.0
138,2024-11-01,16:44:57.018,vw,2024-11-01 16:44:57.018,4197.018,True,w,0.0
139,2024-11-01,16:44:57.394,vw,2024-11-01 16:44:57.394,4197.394,True,w,0.0
140,2024-11-01,16:45:25.870,vw,2024-11-01 16:45:25.870,4225.87,False,w,0.0
141,2024-11-01,16:45:43.491,vw,2024-11-01 16:45:43.491,4243.491,False,w,0.0
142,2024-11-01,16:45:44.150,vw,2024-11-01 16:45:44.150,4244.15,False,w,0.0
143,2024-11-01,16:45:53.249,vw,2024-11-01 16:45:53.249,4253.249,True,w,0.0
144,2024-11-01,16:46:00.096,vw,2024-11-01 16:46:00.096,4260.096,True,w,0.0
145,2024-11-01,16:47:24.778,vw,2024-11-01 16:47:24.778,4344.778,True,w,0.0
146,2024-11-01,16:47:25.037,vw,2024-11-01 16:47:25.037,4345.037,False,w,0.0
147,2024-11-01,16:47:25.612,vw,2024-11-01 16:47:25.612,4345.612,False,w,0.0
148,2024-11-01,16:48:15.084,vw,2024-11-01 16:48:15.084,4395.084,True,w,0.0
149,2024-11-01,16:48:56.037,vw,2024-11-01 16:48:56.037,4436.037,True,w,0.0
150,2024-11-01,16:49:01.332,vw,2024-11-01 16:49:01.332,4441.332,False,w,0.0
151,2024-11-01,16:49:01.457,vw,2024-11-01 16:49:01.457,4441.457,False,w,0.0
152,2024-11-01,16:49:19.906,vw,2024-11-01 16:49:19.906,4459.906,True,w,0.0
153,2024-11-01,16:49:48.715,vw,2024-11-01 16:49:48.715,4488.715,True,w,0.0
154,2024-11-01,16:49:57.326,vw,2024-11-01 16:49:57.326,4497.326,True,w,0.0
155,2024-11-01,16:50:03.129,vw,2024-11-01 16:50:03.129,4503.129,True,w,0.0
156,2024-11-01,16:53:21.355,vw,2024-11-01 16:53:21.355,4701.355,True,w,1.0
157,2024-11-01,16:53:21.830,vw,2024-11-01 16:53:21.830,4701.83,True,w,1.0
158,2024-11-01,16:53:42.124,vw,2024-11-01 16:53:42.124,4722.124,False,w,1.0
159,2024-11-01,16:54:42.137,vw,2024-11-01 16:54:42.137,4782.137,False,w,1.0
160,2024-11-01,16:54:42.280,vw,2024-11-01 16:54:42.280,4782.28,False,w,1.0
161,2024-11-01,16:54:48.826,vw,2024-11-01 16:54:48.826,4788.826,False,w,1.0
162,2024-11-01,16:54:48.989,vw,2024-11-01 16:54:48.989,4788.989,False,w,1.0
163,2024-11-01,16:54:49.214,vw,2024-11-01 16:54:49.214,4789.214,False,w,1.0
164,2024-11-01,16:54:49.590,vw,2024-11-01 16:54:49.590,4789.59,False,w,1.0
165,2024-11-01,16:54:49.915,vw,2024-11-01 16:54:49.915,4789.915,True,w,1.0
166,2024-11-01,16:54:59.955,vw,2024-11-01 16:54:59.955,4799.955,False,w,1.0
167,2024-11-01,16:55:00.129,vw,2024-11-01 16:55:00.129,4800.129,False,w,1.0
168,2024-11-01,16:55:03.960,vw,2024-11-01 16:55:03.960,4803.96,False,w,1.0
169,2024-11-01,16:55:07.870,vw,2024-11-01 16:55:07.870,4807.87,False,w,1.0
170,2024-11-01,16:55:31.237,vw,2024-11-01 16:55:31.237,4831.237,False,w,1.0
171,2024-11-01,16:55:31.927,vw,2024-11-01 16:55:31.927,4831.927,True,w,1.0
172,2024-11-01,16:55:41.588,vw,2024-11-01 16:55:41.588,4841.588,False,w,1.0
173,2024-11-01,16:55:41.747,vw,2024-11-01 16:55:41.747,4841.747,True,w,1.0
174,2024-11-01,16:55:58.176,vw,2024-11-01 16:55:58.176,4858.176,True,w,1.0
175,2024-11-01,16:56:18.705,vw,2024-11-01 16:56:18.705,4878.705,False,w,1.0
176,2024-11-01,16:56:18.847,vw,2024-11-01 16:56:18.847,4878.847,False,w,1.0
177,2024-11-01,16:56:19.321,vw,2024-11-01 16:56:19.321,4879.321,False,w,1.0
178,2024-11-01,16:56:27.101,vw,2024-11-01 16:56:27.101,4887.101,False,w,1.0
179,2024-11-01,16:56:27.228,vw,2024-11-01 16:56:27.228,4887.228,False,w,1.0
180,2024-11-01,16:56:56.722,vw,2024-11-01 16:56:56.722,4916.722,False,w,1.0
181,2024-11-01,16:56:56.863,vw,2024-11-01 16:56:56.863,4916.863,False,w,1.0
182,2024-11-01,16:57:28.533,vw,2024-11-01 16:57:28.533,4948.533,False,w,1.0
183,2024-11-01,16:57:28.692,vw,2024-11-01 16:57:28.692,4948.692,False,w,1.0
184,2024-11-01,16:57:28.834,vw,2024-11-01 16:57:28.834,4948.834,False,w,1.0
185,2024-11-01,16:57:28.993,vw,2024-11-01 16:57:28.993,4948.993,False,w,1.0
186,2024-11-01,16:57:34.356,vw,2024-11-01 16:57:34.356,4954.356,False,w,1.0
187,2024-11-01,16:58:06.063,vw,2024-11-01 16:58:06.063,4986.063,True,w,1.0
188,2024-11-01,16:58:11.674,vw,2024-11-01 16:58:11.674,4991.674,False,w,1.0
189,2024-11-01,16:58:11.854,vw,2024-11-01 16:58:11.854,4991.854,False,w,1.0
190,2024-11-01,16:58:27.442,vw,2024-11-01 16:58:27.442,5007.442,False,w,1.0
191,2024-11-01,16:58:58.270,vw,2024-11-01 16:58:58.270,5038.27,False,w,1.0
192,2024-11-01,16:58:58.432,vw,2024-11-01 16:58:58.432,5038.432,False,w,1.0
193,2024-11-01,16:59:02.978,vw,2024-11-01 16:59:02.978,5042.978,False,w,1.0
194,2024-11-01,16:59:37.508,vw,2024-11-01 16:59:37.508,5077.508,False,w,1.0
1,2024-11-08,10:30:26.192,js,2024-11-08 10:30:26.192,26.192,True,j,0.0
1,2024-11-08,10:30:53.758,js,2024-11-08 10:30:53.758,53.758,False,j,0.0
2,2024-11-08,10:30:59.929,js,2024-11-08 10:30:59.929,59.929,False,j,0.0
2,2024-11-08,10:31:32.725,js,2024-11-08 10:31:32.725,92.725,True,j,0.0
3,2024-11-08,10:31:43.767,js,2024-11-08 10:31:43.767,103.767,False,j,0.0
3,2024-11-08,10:32:08.744,js,2024-11-08 10:32:08.744,128.744,True,j,0.0
4,2024-11-08,10:32:18.929,js,2024-11-08 10:32:18.929,138.929,False,j,0.0
5,2024-11-08,10:32:29.961,js,2024-11-08 10:32:29.961,149.961,False,j,0.0
4,2024-11-08,10:32:36.720,js,2024-11-08 10:32:36.720,156.72,True,j,0.0
5,2024-11-08,10:32:56.379,js,2024-11-08 10:32:56.379,176.379,True,j,0.0
6,2024-11-08,10:33:35.149,js,2024-11-08 10:33:35.149,215.149,False,j,0.0
7,2024-11-08,10:33:40.875,js,2024-11-08 10:33:40.875,220.875,False,j,0.0
6,2024-11-08,10:34:03.003,js,2024-11-08 10:34:03.003,243.003,True,j,0.0
8,2024-11-08,10:34:51.482,js,2024-11-08 10:34:51.482,291.482,False,j,0.0
7,2024-11-08,10:34:51.730,js,2024-11-08 10:34:51.730,291.73,True,j,0.0
8,2024-11-08,10:35:16.923,js,2024-11-08 10:35:16.923,316.923,True,j,0.0
9,2024-11-08,10:35:56.077,js,2024-11-08 10:35:56.077,356.077,True,j,0.0
10,2024-11-08,10:36:48.887,js,2024-11-08 10:36:48.887,408.887,True,j,0.0
9,2024-11-08,10:37:18.391,js,2024-11-08 10:37:18.391,438.391,False,j,0.0
10,2024-11-08,10:37:19.341,js,2024-11-08 10:37:19.341,439.341,False,j,0.0
11,2024-11-08,10:37:26.624,js,2024-11-08 10:37:26.624,446.624,False,j,0.0
11,2024-11-08,10:38:38.412,js,2024-11-08 10:38:38.412,518.412,True,j,0.0
12,2024-11-08,10:39:13.749,js,2024-11-08 10:39:13.749,553.749,True,j,0.0
13,2024-11-08,10:39:42.242,js,2024-11-08 10:39:42.242,582.242,True,j,0.0
14,2024-11-08,10:43:06.579,js,2024-11-08 10:43:06.579,786.579,True,j,1.0
15,2024-11-08,10:43:46.623,js,2024-11-08 10:43:46.623,826.623,True,j,1.0
12,2024-11-08,10:43:51.799,js,2024-11-08 10:43:51.799,831.799,False,j,1.0
16,2024-11-08,10:44:01.120,js,2024-11-08 10:44:01.120,841.12,True,j,1.0
17,2024-11-08,10:44:47.581,js,2024-11-08 10:44:47.581,887.581,True,j,1.0
13,2024-11-08,10:44:48.556,js,2024-11-08 10:44:48.556,888.556,False,j,1.0
14,2024-11-08,10:45:15.017,js,2024-11-08 10:45:15.017,915.017,False,j,1.0
15,2024-11-08,10:45:30.276,js,2024-11-08 10:45:30.276,930.276,False,j,1.0
16,2024-11-08,10:45:32.674,js,2024-11-08 10:45:32.674,932.674,False,j,1.0
17,2024-11-08,10:45:42.340,js,2024-11-08 10:45:42.340,942.34,False,j,1.0
18,2024-11-08,10:45:42.514,js,2024-11-08 10:45:42.514,942.514,False,j,1.0
19,2024-11-08,10:45:56.039,js,2024-11-08 10:45:56.039,956.039,False,j,1.0
20,2024-11-08,10:46:42.490,js,2024-11-08 10:46:42.490,1002.49,False,j,1.0
18,2024-11-08,10:47:02.783,js,2024-11-08 10:47:02.783,1022.783,True,j,1.0
21,2024-11-08,10:47:28.409,js,2024-11-08 10:47:28.409,1048.409,False,j,1.0
22,2024-11-08,10:47:34.902,js,2024-11-08 10:47:34.902,1054.902,False,j,1.0
23,2024-11-08,10:48:37.376,js,2024-11-08 10:48:37.376,1117.376,False,j,1.0
19,2024-11-08,10:49:07.355,js,2024-11-08 10:49:07.355,1147.355,True,j,1.0
20,2024-11-08,10:49:12.399,js,2024-11-08 10:49:12.399,1152.399,True,j,1.0
21,2024-11-08,10:49:39.229,js,2024-11-08 10:49:39.229,1179.229,True,j,1.0
22,2024-11-08,10:49:41.970,js,2024-11-08 10:49:41.970,1181.97,True,j,1.0
23,2024-11-08,10:49:48.729,js,2024-11-08 10:49:48.729,1188.729,True,j,1.0
24,2024-11-08,10:49:59.737,js,2024-11-08 10:49:59.737,1199.737,True,j,1.0
25,2024-11-08,10:52:24.321,js,2024-11-08 10:52:24.321,1344.321,True,j,0.0
24,2024-11-08,10:52:35.821,js,2024-11-08 10:52:35.821,1355.821,False,j,0.0
25,2024-11-08,10:52:36.235,js,2024-11-08 10:52:36.235,1356.235,False,j,0.0
26,2024-11-08,10:52:50.611,js,2024-11-08 10:52:50.611,1370.611,False,j,0.0
27,2024-11-08,10:52:50.754,js,2024-11-08 10:52:50.754,1370.754,False,j,0.0
26,2024-11-08,10:53:04.828,js,2024-11-08 10:53:04.828,1384.828,True,j,0.0
